41511_S020206,1687170643,0,UNKNOWN
41511_S020206,1687170648,1,DEGRADED
41511_S020206,1687170653,1,OPERATIVE
41511_S020206,1687170658,1,DEGRADED
41511_S020206,1687170663,1,DEGRADED
41511_S020206,1687170668,1,UNKNOWN
41511_S020206,1687170673,0,MAINTENANCE
41511_S020206,1687170678,1,MAINTENANCE
41511_S020206,1687170683,0,FAILURE
41511_S020206,1687170688,0,MAINTENANCE
41511_S020206,1687170693,1,UNKNOWN
41511_S020306____,1687170643,0,OPERATIVE
41511_S020306____,1687170648,1,FAILURE
41511_S020306____,1687170653,0,DEGRADED
41511_S020306____,1687170658,0,OPERATIVE
41511_S020306____,1687170663,0,MAINTENANCE
41511_S020306____,1687170668,1,DEGRADED
41511_S020306____,1687170673,1,DEGRADED
41511_S020306____,1687170678,1,MAINTENANCE
41511_S020306____,1687170683,0,MAINTENANCE
41511_S020306____,1687170688,0,OPERATIVE
41511_S020306____,1687170693,1,FAILURE
41511_S020406_____,1687170643,1,OPERATIVE
41511_S020406_____,1687170648,0,DEGRADED
41511_S020406_____,1687170653,1,OPERATIVE
41511_S020406_____,1687170658,0,DEGRADED
41511_S020406_____,1687170663,0,DEGRADED
41511_S020406_____,1687170668,0,MAINTENANCE
41511_S020406_____,1687170673,1,UNKNOWN
41511_S020406_____,1687170678,1,UNKNOWN
41511_S020406_____,1687170683,1,UNKNOWN
41511_S020406_____,1687170688,0,MAINTENANCE
41511_S020406_____,1687170693,1,MAINTENANCE
41511_S020506_,1687170643,1,OPERATIVE
41511_S020506_,1687170648,0,DEGRADED
41511_S020506_,1687170653,0,UNKNOWN
41511_S020506_,1687170658,1,FAILURE
41511_S020506_,1687170663,1,FAILURE
41511_S020506_,1687170668,1,OPERATIVE
41511_S020506_,1687170673,0,MAINTENANCE
41511_S020506_,1687170678,0,FAILURE
41511_S020506_,1687170683,1,OPERATIVE
41511_S020506_,1687170688,1,OPERATIVE
41511_S020506_,1687170693,0,MAINTENANCE
41511_S020C05,1687170643,1,DEGRADED
41511_S020C05,1687170648,0,UNKNOWN
41511_S020C05,1687170653,1,UNKNOWN
41511_S020C05,1687170658,0,FAILURE
41511_S020C05,1687170663,0,FAILURE
41511_S020C05,1687170668,1,FAILURE
41511_S020C05,1687170673,1,FAILURE
41511_S020C05,1687170678,0,OPERATIVE
41511_S020C05,1687170683,0,FAILURE
41511_S020C05,1687170688,1,OPERATIVE
41511_S020C05,1687170693,1,MAINTENANCE
41511_S030805,1687170643,0,DEGRADED
41511_S030805,1687170648,1,UNKNOWN
41511_S030805,1687170653,1,DEGRADED
41511_S030805,1687170658,1,FAILURE
41511_S030805,1687170663,0,FAILURE
41511_S030805,1687170668,1,FAILURE
41511_S030805,1687170673,0,UNKNOWN
41511_S030805,1687170678,1,FAILURE
41511_S030805,1687170683,0,MAINTENANCE
41511_S030805,1687170688,0,DEGRADED
41511_S030805,1687170693,0,MAINTENANCE
41511_S030905,1687170643,1,DEGRADED
41511_S030905,1687170648,0,UNKNOWN
41511_S030905,1687170653,1,UNKNOWN
41511_S030905,1687170658,0,DEGRADED
41511_S030905,1687170663,1,UNKNOWN
41511_S030905,1687170668,0,UNKNOWN
41511_S030905,1687170673,1,DEGRADED
41511_S030905,1687170678,1,OPERATIVE
41511_S030905,1687170683,0,MAINTENANCE
41511_S030905,1687170688,0,DEGRADED
41511_S030905,1687170693,0,UNKNOWN
41511_S030A05________,1687170643,1,OPERATIVE
41511_S030A05________,1687170648,0,DEGRADED
41511_S030A05________,1687170653,1,MAINTENANCE
41511_S030A05________,1687170658,0,MAINTENANCE
41511_S030A05________,1687170663,1,OPERATIVE
41511_S030A05________,1687170668,0,DEGRADED
41511_S030A05________,1687170673,1,MAINTENANCE
41511_S030A05________,1687170678,0,MAINTENANCE
41511_S030A05________,1687170683,0,MAINTENANCE
41511_S030A05________,1687170688,1,MAINTENANCE
41511_S030A05________,1687170693,1,DEGRADED
41511_S030B05__________,1687170643,0,OPERATIVE
41511_S030B05__________,1687170648,1,DEGRADED
41511_S030B05__________,1687170653,0,OPERATIVE
41511_S030B05__________,1687170658,1,FAILURE
41511_S030B05__________,1687170663,0,UNKNOWN
41511_S030B05__________,1687170668,1,OPERATIVE
41511_S030B05__________,1687170673,1,OPERATIVE
41511_S030B05__________,1687170678,1,OPERATIVE
41511_S030B05__________,1687170683,1,DEGRADED
41511_S030B05__________,1687170688,0,MAINTENANCE
41511_S030B05__________,1687170693,0,MAINTENANCE
41511_S030D_____________,1687170643,0,UNKNOWN
41511_S030D_____________,1687170648,1,MAINTENANCE
41511_S030D_____________,1687170653,0,FAILURE
41511_S030D_____________,1687170658,1,UNKNOWN
41511_S030D_____________,1687170663,1,MAINTENANCE
41511_S030D_____________,1687170668,0,OPERATIVE
41511_S030D_____________,1687170673,0,DEGRADED
41511_S030D_____________,1687170678,1,FAILURE
41511_S030D_____________,1687170683,1,FAILURE
41511_S030D_____________,1687170688,1,DEGRADED
41511_S030D_____________,1687170693,1,UNKNOWN
41511_S030E_____________,1687170643,1,MAINTENANCE
41511_S030E_____________,1687170648,1,MAINTENANCE
41511_S030E_____________,1687170653,1,MAINTENANCE
41511_S030E_____________,1687170658,0,DEGRADED
41511_S030E_____________,1687170663,0,MAINTENANCE
41511_S030E_____________,1687170668,1,DEGRADED
41511_S030E_____________,1687170673,0,DEGRADED
41511_S030E_____________,1687170678,0,MAINTENANCE
41511_S030E_____________,1687170683,0,UNKNOWN
41511_S030E_____________,1687170688,1,UNKNOWN
41511_S030E_____________,1687170693,1,DEGRADED
41511_S030F_____________,1687170643,0,OPERATIVE
41511_S030F_____________,1687170648,0,FAILURE
41511_S030F_____________,1687170653,1,UNKNOWN
41511_S030F_____________,1687170658,0,UNKNOWN
41511_S030F_____________,1687170663,1,MAINTENANCE
41511_S030F_____________,1687170668,0,UNKNOWN
